,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA,MW,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,DC,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
3019,A,0.0,1.0,1.0,19.0,0.0,5.0,8.0,8.0,3.0,12.0,2.0,2.0,0.0,0.0,6.5,5.5,1.33,6.0,5.0,1.34,5.4,5.0,1.3,6.0,4.33,1.36,6.0,5.2,1.33,10.0,L,W,W,D,W,W,L,L,L,L,5,0,0,0,0,0,0,0,0,0.3,-0.2,-0.7,-0.1,11.0
3020,H,0.0,1.0,10.0,8.0,4.0,4.0,10.0,13.0,4.0,5.0,3.0,1.0,0.0,0.0,8.0,3.3,2.9,8.75,3.3,2.65,7.3,3.3,2.75,8.0,3.0,2.9,8.5,3.4,2.9,10.0,L,W,L,L,D,L,W,L,W,L,0,0,0,0,0,0,0,1,0,-0.9,0.0,1.0,0.4,1.0
3021,H,0.0,0.0,15.0,31.0,6.0,10.0,15.0,8.0,6.0,13.0,3.0,1.0,0.0,0.0,3.2,3.4,2.2,2.95,3.4,2.15,3.1,3.3,2.1,3.2,3.1,2.25,3.12,3.4,2.2,10.0,L,D,W,L,W,L,L,W,W,L,-2,0,0,0,0,0,0,0,0,0.6,-0.1,1.1,0.5,-9.0
3022,H,0.0,1.0,16.0,12.0,4.0,4.0,14.0,11.0,3.0,3.0,1.0,2.0,0.0,0.0,2.63,3.4,2.38,2.6,3.3,2.35,2.4,3.3,2.2,2.62,3.0,2.4,2.6,3.5,2.38,10.0,L,W,D,W,W,W,L,D,L,W,2,0,0,0,0,0,0,0,0,-0.2,0.5,-0.6,-0.9,13.0
3023,D,2.0,2.0,10.0,20.0,5.0,6.0,18.0,12.0,2.0,10.0,6.0,0.0,0.0,0.0,11.0,4.0,1.62,8.5,3.8,1.57,9.0,3.7,1.6,10.0,3.4,1.65,10.0,4.0,1.65,10.0,L,W,D,D,L,W,L,W,L,W,0,0,0,1,0,1,0,0,0,-0.4,-0.1,-1.0,-1.2,-1.0
3024,H,0.0,0.0,15.0,13.0,3.0,4.0,11.0,12.0,9.0,4.0,2.0,0.0,0.0,0.0,8.0,5.0,11.0,8.25,5.0,8.5,7.5,4.8,7.6,6.5,4.5,9.0,8.0,5.25,9.5,10.0,L,L,D,L,D,L,W,L,W,L,0,0,0,0,0,0,0,1,1,0.0,-0.7,1.0,0.8,-10.0
3025,D,0.0,0.0,15.0,14.0,4.0,3.0,14.0,14.0,6.0,8.0,3.0,0.0,0.0,0.0,5.25,3.4,3.4,5.0,3.3,3.4,4.5,3.3,3.1,5.0,3.0,3.4,5.2,3.5,3.3,10.0,D,L,L,L,W,D,L,W,L,W,3,0,0,0,0,0,0,0,0,-0.6,0.0,-0.1,-0.3,-5.0
3026,H,0.0,0.0,6.0,10.0,4.0,5.0,10.0,12.0,2.0,9.0,1.0,1.0,0.0,0.0,3.6,3.8,1.75,3.3,3.8,1.65,3.3,3.5,1.75,3.4,3.4,1.75,3.6,3.75,1.75,10.0,D,D,L,W,L,L,W,L,L,W,0,0,0,0,0,0,0,0,0,-0.4,0.3,0.1,-0.3,9.0
3027,D,0.0,0.0,15.0,15.0,4.0,6.0,8.0,13.0,6.0,6.0,2.0,3.0,0.0,0.0,2.3,4.75,1.44,2.15,4.2,1.4,2.2,4.4,1.4,2.3,4.0,1.44,2.3,4.75,1.44,10.0,W,W,W,W,L,L,W,D,W,W,2,0,0,0,0,0,0,0,0,0.6,-0.2,-0.1,0.2,1.0
3028,H,0.0,0.0,8.0,9.0,2.0,3.0,15.0,11.0,1.0,6.0,2.0,1.0,0.0,0.0,3.4,3.4,3.4,3.3,3.3,3.1,3.3,3.3,2.9,3.3,3.0,3.4,3.4,3.4,3.4,11.0,D,W,L,D,L,L,D,L,W,W,0,0,0,0,0,0,0,0,0,-0.09090909090909091,-0.2727272727272727,0.18181818181818182,-0.18181818181818182,-3.0
3029,D,0.0,1.0,13.0,9.0,2.0,4.0,11.0,11.0,8.0,10.0,2.0,0.0,0.0,0.0,1.62,4.2,1.55,1.57,4.2,1.5,1.65,3.75,1.57,1.67,3.75,1.57,1.65,4.33,1.57,11.0,L,W,W,L,W,D,W,D,D,W,4,0,0,0,0,0,0,0,0,0.2727272727272727,0.18181818181818182,0.6363636363636364,0.18181818181818182,-5.0
3030,D,0.0,0.0,12.0,8.0,4.0,1.0,9.0,11.0,3.0,7.0,1.0,4.0,0.0,0.0,7.0,3.4,2.5,6.25,3.3,2.4,5.6,3.3,2.5,6.0,3.0,2.5,6.5,3.4,2.5,11.0,L,D,L,W,L,W,L,L,L,W,0,0,0,1,1,0,0,0,0,-0.6363636363636364,0.5454545454545454,-1.4545454545454546,-0.9090909090909091,12.0
3031,H,0.0,0.0,12.0,15.0,4.0,6.0,7.0,6.0,5.0,4.0,1.0,2.0,0.0,0.0,3.3,4.2,6.5,3.25,4.1,5.75,3.1,3.9,5.6,3.4,3.4,6.5,3.4,4.2,6.0,11.0,L,L,W,L,D,W,W,W,W,L,3,0,0,0,0,0,0,0,0,0.6363636363636364,0.36363636363636365,1.1818181818181819,0.36363636363636365,-5.0
3032,H,0.0,0.0,7.0,17.0,1.0,4.0,9.0,8.0,3.0,5.0,1.0,0.0,0.0,0.0,18.0,3.5,2.25,13.0,3.4,2.15,14.0,3.3,2.1,15.0,3.2,2.25,17.0,3.5,2.25,11.0,L,D,D,D,L,L,L,W,W,L,1,0,0,0,0,0,0,0,0,-0.09090909090909091,-0.5454545454545454,0.09090909090909091,-0.09090909090909091,1.0
3033,H,1.0,1.0,10.0,25.0,2.0,2.0,13.0,17.0,5.0,4.0,1.0,2.0,0.0,0.0,2.4,3.4,2.15,2.35,3.3,2.05,2.35,3.3,2.0,2.4,3.3,2.2,2.45,3.3,2.2,11.0,D,W,W,L,D,L,W,D,W,W,0,0,0,0,0,0,0,0,0,-0.09090909090909091,-0.8181818181818182,0.7272727272727273,0.36363636363636365,-4.0
3034,H,3.0,1.0,10.0,12.0,4.0,7.0,12.0,11.0,4.0,3.0,1.0,2.0,0.0,0.0,1.57,3.5,2.3,1.55,3.4,2.15,1.55,3.3,2.2,1.62,3.0,2.3,1.62,3.5,2.25,11.0,W,W,W,W,D,W,W,D,L,W,6,0,0,0,0,0,0,0,0,-0.09090909090909091,0.5454545454545454,-0.45454545454545453,-0.2727272727272727,-3.0
3035,H,0.0,4.0,9.0,27.0,1.0,9.0,11.0,6.0,2.0,10.0,0.0,1.0,2.0,0.0,3.8,7.5,1.2,3.6,7.5,1.17,3.6,6.5,1.17,3.3,6.0,1.2,3.75,7.5,1.2,11.0,L,W,W,L,L,W,L,W,L,L,5,0,0,1,0,0,0,0,0,-0.6363636363636364,1.1818181818181819,-1.0909090909090908,-0.5454545454545454,15.0
3036,D,0.0,1.0,10.0,9.0,3.0,3.0,7.0,13.0,3.0,5.0,1.0,3.0,1.0,0.0,2.3,3.3,3.3,2.3,3.1,3.2,2.3,3.3,2.85,2.3,3.1,3.1,2.3,3.2,3.3,11.0,L,D,D,L,W,D,L,L,L,L,4,0,0,0,0,0,0,0,0,0.18181818181818182,-0.2727272727272727,0.18181818181818182,0.18181818181818182,-4.0
3037,A,0.0,0.0,16.0,15.0,6.0,8.0,9.0,13.0,4.0,3.0,1.0,2.0,0.0,0.0,3.0,4.2,6.0,2.9,4.0,5.5,2.65,3.6,5.1,3.0,3.4,6.0,3.0,4.1,5.5,11.0,D,W,W,L,W,D,L,W,D,L,7,0,0,0,0,0,0,0,0,-0.36363636363636365,0.0,0.2727272727272727,0.09090909090909091,-11.0
3038,H,0.0,3.0,10.0,15.0,2.0,7.0,11.0,10.0,6.0,6.0,3.0,1.0,0.0,0.0,3.2,3.8,1.62,3.25,3.9,1.53,3.6,3.85,1.53,3.25,3.6,1.6,3.25,3.9,1.57,12.0,L,W,W,D,W,W,W,D,D,W,1,0,0,0,0,0,0,0,0,0.16666666666666666,0.25,0.5,-0.08333333333333333,-10.0
3039,D,0.0,3.0,15.0,32.0,2.0,10.0,8.0,13.0,7.0,9.0,0.0,0.0,0.0,0.0,1.62,6.5,1.25,1.57,5.5,1.26,1.6,5.5,1.25,1.62,5.0,1.25,1.62,6.5,1.25,12.0,D,W,D,L,W,W,W,D,L,W,2,0,0,0,0,0,0,0,0,0.16666666666666666,0.9166666666666666,-0.25,-0.16666666666666666,-1.0
3040,A,0.0,0.0,4.0,17.0,1.0,6.0,9.0,12.0,3.0,14.0,1.0,5.0,0.0,0.0,15.0,3.4,2.0,11.0,3.3,1.87,10.3,3.45,1.85,15.0,3.4,1.95,15.0,3.5,1.95,12.0,L,D,L,L,L,D,W,W,W,L,-2,0,0,0,0,0,0,0,0,0.08333333333333333,0.4166666666666667,-0.4166666666666667,0.08333333333333333,3.0
3041,A,0.0,0.0,10.0,9.0,2.0,2.0,15.0,16.0,5.0,4.0,2.0,1.0,0.0,0.0,7.0,4.0,6.5,6.5,3.8,6.0,6.0,3.8,5.2,6.5,3.6,6.0,7.5,4.1,6.0,12.0,L,D,W,L,L,L,L,L,D,L,0,0,0,0,0,0,0,1,0,-0.6666666666666666,-0.6666666666666666,0.5833333333333334,0.25,0.0
3042,H,1.0,0.0,8.0,15.0,4.0,6.0,15.0,12.0,4.0,4.0,2.0,1.0,0.0,0.0,6.5,3.3,2.63,6.25,3.25,2.4,6.0,3.2,2.4,6.0,3.1,2.62,7.0,3.3,2.55,12.0,W,W,W,L,L,D,D,L,W,L,3,0,0,0,0,0,0,0,0,-0.16666666666666666,0.08333333333333333,0.75,0.5,5.0
3043,H,2.0,1.0,6.0,5.0,3.0,2.0,15.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,4.33,5.0,9.0,4.4,5.0,8.25,4.0,4.4,7.3,4.0,4.75,7.5,4.4,5.0,8.5,12.0,D,W,D,L,L,W,D,L,L,L,5,0,0,0,0,0,0,0,0,-0.08333333333333333,-0.75,0.5,-0.25,-4.0
3044,A,1.0,1.0,12.0,17.0,4.0,7.0,11.0,11.0,2.0,9.0,1.0,3.0,0.0,0.0,2.9,6.0,1.29,2.95,5.5,1.28,2.85,5.2,1.27,2.8,5.0,1.3,3.0,5.75,1.3,12.0,L,D,D,L,D,W,L,W,W,W,2,0,0,0,0,1,0,0,0,-0.5833333333333334,0.3333333333333333,-1.1666666666666667,-0.4166666666666667,7.0
3045,D,0.0,1.0,8.0,5.0,2.0,2.0,3.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,4.2,3.5,2.35,4.0,3.3,2.2,3.6,3.3,2.0,4.0,3.5,2.15,4.2,3.5,2.3,12.0,L,W,W,W,D,W,L,D,L,W,0,0,0,0,0,0,0,0,0,-0.3333333333333333,0.0,-0.6666666666666666,-0.75,17.0
3046,H,0.0,0.0,24.0,31.0,4.0,14.0,13.0,5.0,14.0,11.0,1.0,1.0,0.0,0.0,1.4,4.33,1.57,1.34,4.2,1.5,1.4,3.85,1.53,1.4,3.8,1.57,1.4,4.33,1.53,12.0,L,L,W,D,L,W,W,W,W,L,5,0,0,0,0,0,0,0,0,1.0833333333333333,-0.3333333333333333,0.16666666666666666,0.16666666666666666,-3.0
3047,D,0.0,0.0,11.0,17.0,3.0,6.0,15.0,10.0,4.0,5.0,7.0,1.0,0.0,0.0,12.0,3.5,2.0,9.75,3.4,1.91,10.0,3.3,2.0,11.0,3.1,2.05,11.0,3.5,2.0,12.0,D,W,W,D,L,L,D,L,D,D,0,0,0,0,0,0,0,0,0,0.16666666666666666,-0.08333333333333333,0.0,0.08333333333333333,-7.0
3048,D,0.0,0.0,15.0,11.0,7.0,3.0,14.0,5.0,2.0,7.0,2.0,1.0,0.0,1.0,3.8,3.3,3.9,3.75,3.3,3.8,3.2,3.45,3.8,3.6,3.0,3.8,3.6,3.3,3.9,13.0,D,L,W,W,D,L,L,W,L,L,-2,0,0,0,0,0,0,0,0,0.07692307692307693,-0.8461538461538461,0.6153846153846154,-0.07692307692307693,-2.0
3049,A,1.0,1.0,14.0,9.0,4.0,4.0,15.0,10.0,2.0,5.0,4.0,0.0,0.0,0.0,6.0,4.2,1.62,5.5,4.1,1.57,5.6,3.9,1.55,6.0,3.3,1.67,5.5,4.1,1.62,13.0,D,W,L,L,W,W,D,W,L,W,0,0,0,0,0,1,0,0,0,-0.3076923076923077,0.15384615384615385,-1.3846153846153846,-0.5384615384615384,14.0
3050,H,1.0,1.0,18.0,17.0,12.0,5.0,16.0,11.0,6.0,3.0,4.0,2.0,0.0,0.0,3.0,3.3,2.15,2.85,3.3,2.0,2.75,3.45,1.9,3.0,3.0,2.15,2.9,3.3,2.15,13.0,D,W,D,D,D,D,W,L,W,D,2,0,0,0,0,0,0,0,0,0.23076923076923078,-0.15384615384615385,0.8461538461538461,0.23076923076923078,-7.0
3051,H,2.0,2.0,21.0,11.0,5.0,4.0,8.0,9.0,6.0,4.0,0.0,1.0,0.0,0.0,1.8,3.4,2.15,1.72,3.5,1.95,1.75,3.3,2.15,1.83,3.1,2.15,1.8,3.5,2.15,13.0,W,D,W,D,W,W,L,L,D,D,0,0,0,0,0,0,0,0,0,-0.15384615384615385,0.15384615384615385,0.6153846153846154,0.3076923076923077,8.0
3052,H,0.0,0.0,10.0,9.0,2.0,2.0,7.0,11.0,5.0,4.0,1.0,1.0,0.0,1.0,4.75,3.5,5.0,4.75,3.3,4.75,4.5,3.5,4.2,5.0,3.2,5.0,5.0,3.5,4.8,13.0,L,W,W,D,L,L,D,L,L,L,0,0,0,0,0,0,0,1,0,0.07692307692307693,-0.6153846153846154,0.5384615384615384,0.0,-7.0
3053,H,0.0,0.0,8.0,9.0,1.0,3.0,12.0,11.0,8.0,8.0,0.0,3.0,0.0,0.0,6.0,3.3,3.3,5.5,3.3,3.1,5.4,3.3,2.9,6.0,3.1,3.1,5.75,3.3,3.3,13.0,L,L,L,L,D,L,D,L,L,W,2,0,0,0,0,0,0,0,0,-0.6153846153846154,0.15384615384615385,0.23076923076923078,-0.07692307692307693,-2.0
3054,H,2.0,0.0,20.0,10.0,8.0,4.0,10.0,14.0,4.0,6.0,0.0,3.0,0.0,0.0,1.62,4.2,6.0,1.62,4.1,5.5,1.6,3.9,5.6,1.62,3.3,6.0,1.65,4.1,6.25,13.0,W,L,D,W,L,D,W,W,W,D,1,0,0,0,0,0,0,0,0,0.5384615384615384,0.0,0.38461538461538464,0.15384615384615385,-11.0
3055,H,0.0,2.0,15.0,11.0,2.0,5.0,8.0,15.0,11.0,7.0,2.0,3.0,0.0,0.0,1.85,3.4,2.5,1.8,3.25,2.45,1.8,3.2,2.5,1.83,2.9,2.62,1.87,3.4,2.6,13.0,L,D,L,W,W,L,L,W,L,D,0,0,0,0,0,0,0,0,0,-0.8461538461538461,1.0769230769230769,-0.5384615384615384,-0.38461538461538464,11.0
3056,H,3.0,0.0,15.0,21.0,10.0,5.0,7.0,9.0,4.0,8.0,1.0,1.0,0.0,0.0,1.7,3.3,2.38,1.62,3.3,2.25,1.6,3.3,2.3,1.73,3.1,2.4,1.7,3.3,2.4,13.0,W,W,L,D,W,L,L,D,W,W,3,0,0,0,0,0,0,0,0,1.3076923076923077,0.07692307692307693,0.7692307692307693,0.07692307692307693,-7.0
3057,D,0.0,2.0,13.0,16.0,5.0,5.0,11.0,14.0,7.0,8.0,3.0,2.0,0.0,0.0,5.5,4.0,1.65,5.0,3.9,1.6,5.4,3.9,1.55,5.5,3.4,1.67,5.4,4.0,1.67,13.0,L,D,L,W,D,W,W,W,W,D,0,0,0,0,0,0,0,0,0,-0.46153846153846156,0.15384615384615385,-0.07692307692307693,-0.3076923076923077,4.0
3058,H,0.0,0.0,13.0,23.0,3.0,12.0,14.0,11.0,4.0,6.0,2.0,3.0,0.0,0.0,4.33,3.5,1.91,4.1,3.4,1.87,4.0,3.45,1.85,3.8,3.1,1.95,4.33,3.5,1.92,14.0,L,W,W,L,D,L,L,D,L,D,0,0,0,0,0,0,0,0,0,-0.7857142857142857,-0.35714285714285715,-0.21428571428571427,-0.07142857142857142,8.0
3059,H,1.0,1.0,15.0,12.0,6.0,4.0,8.0,10.0,3.0,2.0,3.0,2.0,0.0,0.0,1.62,4.0,6.5,1.6,3.8,5.75,1.6,3.7,5.4,1.67,3.8,5.5,1.65,4.1,6.25,14.0,W,W,W,L,L,L,W,W,W,L,-2,0,0,0,0,0,0,0,0,0.14285714285714285,-0.7857142857142857,1.2142857142857142,0.42857142857142855,-14.0
3060,A,0.0,1.0,10.0,10.0,0.0,4.0,8.0,9.0,3.0,7.0,2.0,1.0,0.0,0.0,4.6,3.5,2.8,4.25,3.3,2.75,4.0,3.2,2.6,4.5,3.1,2.7,4.5,3.4,2.75,14.0,L,D,L,L,L,L,L,D,L,W,3,0,0,1,1,0,0,0,0,0.0,-0.2857142857142857,-1.0,-0.35714285714285715,7.0
3061,H,1.0,1.0,9.0,10.0,4.0,3.0,16.0,12.0,6.0,5.0,0.0,1.0,0.0,0.0,1.62,3.4,2.0,1.6,3.4,1.91,1.6,3.45,1.85,1.62,3.3,2.0,1.62,3.5,1.95,14.0,L,W,D,L,W,W,L,L,W,D,-1,0,0,0,0,0,0,0,0,1.0,0.07142857142857142,0.9285714285714286,0.0,-4.0
3062,A,1.0,1.0,8.0,22.0,3.0,12.0,15.0,9.0,7.0,9.0,3.0,0.0,0.0,0.0,2.63,4.0,1.62,2.5,3.7,1.6,2.6,3.7,1.6,2.7,3.4,1.62,2.7,4.0,1.62,14.0,D,W,D,D,W,D,W,D,W,W,5,1,0,0,0,0,0,0,0,0.0,0.35714285714285715,-0.35714285714285715,0.14285714285714285,-5.0
3063,A,1.0,0.0,9.0,13.0,1.0,4.0,14.0,14.0,4.0,7.0,4.0,2.0,0.0,0.0,6.5,3.4,2.0,6.25,3.5,1.95,7.3,3.45,1.9,6.0,3.3,2.0,6.5,3.5,2.0,14.0,L,D,L,D,W,W,D,D,W,L,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,-1.0
3064,D,0.0,0.0,4.0,10.0,3.0,4.0,16.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,6.25,4.0,6.5,6.0,4.0,5.25,5.4,3.7,5.4,6.5,3.4,6.0,6.5,4.1,5.75,14.0,L,L,W,D,D,L,D,W,L,D,0,0,0,0,0,0,0,0,0,-0.14285714285714285,-0.2857142857142857,0.0,0.0,-5.0
3065,A,0.0,0.0,7.0,16.0,1.0,7.0,12.0,15.0,6.0,8.0,1.0,1.0,0.0,0.0,4.33,4.2,1.57,3.75,4.0,1.53,3.8,4.4,1.4,3.8,3.8,1.57,4.2,4.3,1.57,14.0,D,W,L,W,W,D,L,L,W,W,-1,0,0,0,0,0,0,0,0,-1.0,0.7142857142857143,-1.5714285714285714,-0.21428571428571427,14.0
3066,H,0.0,1.0,9.0,14.0,4.0,6.0,8.0,15.0,4.0,3.0,0.0,1.0,0.0,0.0,13.0,3.5,2.05,11.5,3.5,2.0,10.0,3.3,2.0,11.0,3.1,2.05,12.0,3.5,2.05,14.0,L,W,W,W,D,W,L,W,D,L,-1,0,0,0,0,0,0,0,0,-0.07142857142857142,0.0,-0.35714285714285715,-0.5,-7.0
3067,A,0.0,1.0,14.0,22.0,1.0,7.0,15.0,7.0,3.0,5.0,2.0,1.0,0.0,0.0,4.0,6.0,1.29,3.6,5.5,1.25,3.6,5.2,1.27,4.0,5.0,1.3,3.7,6.0,1.29,14.0,L,W,D,W,D,L,W,W,L,L,4,0,0,0,0,0,0,0,0,0.0,1.3571428571428572,-0.9285714285714286,-0.2857142857142857,6.0
3068,H,1.0,0.0,10.0,14.0,5.0,3.0,10.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,3.25,3.4,4.0,2.9,3.25,4.0,2.6,3.2,3.4,3.1,3.3,3.5,3.1,3.3,4.0,15.0,W,D,L,L,W,D,D,L,L,W,0,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.3333333333333333,-0.06666666666666667,0.13333333333333333,0.0
3069,H,3.0,0.0,28.0,11.0,12.0,2.0,10.0,9.0,4.0,4.0,3.0,2.0,0.0,0.0,1.29,3.3,2.4,1.22,3.2,2.4,1.25,3.2,2.6,1.29,3.1,2.4,1.29,3.3,2.5,15.0,W,L,L,W,D,L,W,L,L,D,2,0,0,0,0,0,0,0,0,1.2666666666666666,-0.6666666666666666,1.1333333333333333,0.2,-3.0
3070,A,0.0,0.0,18.0,14.0,6.0,3.0,12.0,8.0,7.0,1.0,2.0,2.0,0.0,0.0,1.73,3.5,3.5,1.7,3.5,3.4,1.65,3.3,3.6,1.75,3.4,3.3,1.75,3.5,3.5,15.0,L,L,D,W,D,W,W,W,W,W,2,0,0,0,0,1,0,0,0,0.0,0.0,-0.26666666666666666,-0.26666666666666666,-15.0
3071,D,0.0,2.0,21.0,15.0,9.0,5.0,9.0,10.0,8.0,3.0,3.0,1.0,0.0,0.0,1.7,4.2,1.62,1.6,4.0,1.57,1.65,3.7,1.6,1.67,3.6,1.62,1.73,4.2,1.65,15.0,L,W,L,W,L,W,W,L,D,W,2,0,0,0,0,0,0,0,0,0.0,1.3333333333333333,-0.4,-0.5333333333333333,12.0
3072,H,0.0,2.0,17.0,19.0,2.0,5.0,11.0,14.0,2.0,5.0,2.0,3.0,0.0,0.0,2.1,4.33,1.55,1.95,4.2,1.5,2.1,4.0,1.5,2.1,3.8,1.53,2.1,4.3,1.57,15.0,D,W,L,W,W,W,D,D,D,L,2,0,0,0,0,0,0,0,0,-0.4,0.9333333333333333,-0.8666666666666667,-0.26666666666666666,10.0
3073,A,1.0,0.0,12.0,18.0,3.0,5.0,15.0,16.0,6.0,7.0,4.0,1.0,0.0,0.0,6.5,3.9,1.67,6.0,3.8,1.65,6.1,3.6,1.7,6.5,3.4,1.7,6.5,3.9,1.7,15.0,L,W,D,D,L,L,W,L,L,D,4,0,0,0,0,0,0,0,0,-0.8666666666666667,-0.3333333333333333,-1.2666666666666666,-0.06666666666666667,12.0
3074,A,0.0,0.0,12.0,14.0,1.0,5.0,8.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,12.0,5.5,6.25,11.0,5.4,5.5,10.3,6.0,5.0,12.0,5.5,6.0,12.0,15.0,L,L,L,W,D,L,D,W,W,L,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,-0.13333333333333333,-0.06666666666666667,-3.0
3075,D,1.0,0.0,20.0,15.0,7.0,4.0,9.0,12.0,11.0,4.0,0.0,0.0,0.0,0.0,1.2,3.75,5.5,1.18,3.6,5.0,1.2,3.6,5.1,1.2,3.4,5.0,1.22,3.9,5.0,15.0,W,W,W,W,W,D,L,D,W,D,3,0,0,0,0,0,0,0,0,0.2,0.26666666666666666,0.4666666666666667,0.2,-2.0
3076,H,0.0,1.0,16.0,6.0,6.0,3.0,7.0,13.0,9.0,2.0,2.0,2.0,0.0,0.0,5.8,3.8,5.75,5.0,3.8,5.5,4.7,3.6,5.1,5.5,3.8,5.0,5.5,3.8,5.5,15.0,L,W,L,D,L,D,L,W,L,D,4,0,0,1,1,0,0,0,0,-0.13333333333333333,0.13333333333333333,-0.4,-0.6,-3.0
3077,D,1.0,0.0,13.0,7.0,5.0,2.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,2.2,7.5,17.0,2.05,7.0,12.5,2.0,5.8,13.0,2.15,6.0,15.0,2.2,7.0,15.0,15.0,W,L,L,W,W,L,D,L,L,W,0,0,0,0,0,0,0,0,0,0.13333333333333333,-0.9333333333333333,0.06666666666666667,0.06666666666666667,-9.0
3078,H,0.0,0.0,10.0,26.0,2.0,12.0,12.0,10.0,3.0,10.0,0.0,1.0,0.0,0.0,2.75,3.75,1.8,2.7,3.5,1.75,2.75,3.5,1.8,2.7,3.2,1.83,2.8,3.8,1.8,16.0,L,L,D,L,L,L,D,D,L,D,0,0,0,0,0,0,0,0,0,-0.3125,0.0625,0.125,0.0,10.0
3079,H,1.0,1.0,15.0,19.0,6.0,5.0,8.0,9.0,2.0,8.0,1.0,0.0,0.0,0.0,1.57,3.3,2.8,1.57,3.2,2.65,1.55,3.3,2.4,1.62,3.1,2.7,1.6,3.2,2.8,16.0,L,W,W,W,W,L,W,W,D,D,0,0,0,0,0,0,0,0,0,0.875,-0.625,1.25,0.0,-15.0
3080,H,0.0,2.0,12.0,22.0,4.0,10.0,11.0,12.0,2.0,4.0,4.0,0.0,0.0,0.0,5.75,3.3,2.75,5.0,3.3,2.65,4.9,3.3,2.75,5.0,2.9,2.75,5.25,3.3,2.8,16.0,D,W,W,L,W,L,D,L,D,L,10,0,0,0,0,0,0,1,0,0.1875,-0.0625,1.125,0.375,-6.0
3081,D,1.0,1.0,9.0,9.0,2.0,3.0,7.0,14.0,1.0,5.0,3.0,4.0,0.0,0.0,5.5,4.2,6.5,5.0,3.8,6.0,4.5,3.9,5.6,5.0,3.6,6.0,5.4,4.1,6.5,16.0,D,W,L,D,W,L,L,W,L,D,1,0,0,0,0,0,0,0,0,-1.0,-0.25,0.0625,-0.25,5.0
3082,H,1.0,0.0,13.0,11.0,3.0,5.0,9.0,13.0,4.0,3.0,2.0,0.0,0.0,0.0,1.75,3.8,1.7,1.75,3.8,1.65,1.7,3.7,1.65,1.75,3.5,1.73,1.75,3.9,1.73,16.0,D,D,W,W,W,W,W,W,L,L,4,0,0,0,0,0,0,0,0,1.25,0.1875,-0.1875,0.0,-2.0
3083,D,0.0,1.0,9.0,15.0,3.0,4.0,18.0,6.0,4.0,5.0,2.0,0.0,0.0,0.0,7.0,3.8,5.25,6.25,3.5,4.75,6.1,3.6,4.7,6.5,3.4,5.0,6.25,3.8,5.2,16.0,W,D,L,L,W,L,W,L,W,W,2,1,0,0,0,0,0,0,0,0.0,0.0,0.1875,0.5,2.0
3084,D,0.0,1.0,8.0,11.0,1.0,4.0,12.0,14.0,4.0,4.0,3.0,2.0,1.0,0.0,12.0,3.6,4.5,10.5,3.6,4.0,10.3,3.6,4.3,11.0,3.2,4.33,11.0,3.6,4.33,16.0,L,L,L,L,W,D,L,L,L,W,4,0,0,0,0,0,0,0,0,-0.625,-0.8125,0.3125,-0.0625,-7.0
3085,A,0.0,0.0,10.0,8.0,2.0,4.0,13.0,11.0,7.0,4.0,2.0,0.0,0.0,0.0,2.8,4.33,1.53,2.6,4.0,1.53,2.4,4.0,1.5,2.8,3.8,1.53,2.75,4.5,1.55,16.0,L,L,W,L,D,D,D,D,W,W,2,0,0,0,0,0,0,0,0,0.125,0.0,-0.375,0.1875,14.0
3086,D,1.0,0.0,8.0,11.0,3.0,2.0,6.0,8.0,3.0,12.0,3.0,3.0,0.0,0.0,5.0,3.75,1.75,4.75,3.5,1.72,4.2,3.5,1.75,5.0,3.4,1.75,4.8,3.75,1.75,16.0,W,D,L,W,W,L,L,W,W,D,-1,0,0,0,0,0,0,0,0,0.0625,0.0625,-0.125,0.0625,2.0
3087,A,1.0,1.0,22.0,32.0,5.0,9.0,9.0,9.0,10.0,8.0,0.0,0.0,0.0,0.0,1.91,6.0,1.29,1.85,5.25,1.28,1.75,5.5,1.25,1.91,5.0,1.3,1.92,6.0,1.3,16.0,W,W,W,W,D,L,L,D,L,W,7,0,0,0,0,0,0,0,0,-0.4375,1.3125,-0.375,-0.1875,-2.0
